TargetChr	TargetGene	TargetGeneTSS	expressed_proxy	geneFailedToRunThroughModel
chr1	GRIK3	37499844	FALSE	FALSE
chr1	LINC01137	37940044	FALSE	FALSE
chr1	ZC3H12A	37940118	TRUE	FALSE
chr1	MEAF6	37980420	TRUE	FALSE
chr1	SNIP1	38019945	TRUE	FALSE
chr1	DNALI1	38022519	FALSE	FALSE
chr1	GNL2	38061586	TRUE	FALSE
chr1	RSPO1	38100595	FALSE	FALSE
chr1	C1orf109	38156267	TRUE	FALSE
chr1	CDCA8	38158072	TRUE	FALSE
chr1	EPHA10	38230824	FALSE	FALSE
chr1	MANEAL	38259773	FALSE	FALSE
chr1	YRDC	38273865	TRUE	FALSE
chr1	C1orf122	38273472	TRUE	FALSE
chr1	MTF1	38325292	TRUE	FALSE
chr1	INPP5B	38412729	TRUE	FALSE
chr1	SF3A3	38455782	TRUE	FALSE
chr1	FHL3	38471187	TRUE	FALSE
chr1	UTP11	38478383	TRUE	FALSE
chr1	POU3F1	38512450	FALSE	FALSE
chr1	LINC01343	38680439	FALSE	FALSE
chr1	RRAGC	39325495	TRUE	FALSE
chr1	GJA9-MYCBP	39347298	FALSE	FALSE
chr1	MYCBP	39339050	TRUE	FALSE
chr1	LOC105378663	39339072	FALSE	FALSE
chr1	GJA9	39347298	FALSE	FALSE
chr1	RHBDL2	39395185	FALSE	FALSE
chr1	AKIRIN1	39456915	TRUE	FALSE
chr1	NDUFS5	39491966	TRUE	FALSE
chr1	MACF1	39549838	TRUE	FALSE
chr1	KIAA0754	39875175	FALSE	FALSE
chr1	BMP8A	39957317	FALSE	FALSE
chr1	OXCT2P1	39980537	FALSE	FALSE
chr1	PPIEL	40025370	FALSE	FALSE
chr1	PABPC4	40042521	TRUE	FALSE
chr1	LOC101929516	40030741	FALSE	FALSE
chr1	HEYL	40105348	FALSE	FALSE
chr1	NT5C1A	40137710	FALSE	FALSE
chr1	HPCAL4	40157157	FALSE	FALSE
chr1	PPIE	40204516	TRUE	FALSE
chr1	BMP8B	40254533	FALSE	FALSE
chr1	OXCT2	40237020	FALSE	TRUE
chr1	LOC101929536	40254647	TRUE	FALSE
chr1	TRIT1	40349183	TRUE	FALSE
chr1	MYCL	40367687	TRUE	FALSE
chr1	MFSD2A	40420783	FALSE	FALSE
chr1	CAP1	40506254	TRUE	FALSE
chr1	PPT1	40563142	TRUE	FALSE
chr1	RLF	40627040	TRUE	FALSE
chr1	TMCO2	40713572	FALSE	FALSE
chr1	ZMPSTE24	40723721	TRUE	FALSE
chr1	COL9A2	40782939	TRUE	FALSE
chr1	SMAP2	40859016	TRUE	FALSE
chr1	ZFP69B	40916336	TRUE	FALSE
chr1	ZFP69	40943301	TRUE	FALSE
chr1	EXO5	40974390	FALSE	FALSE
chr1	ZNF684	40997232	TRUE	FALSE
chr1	RIMS3	41131324	TRUE	FALSE
chr1	NFYC-AS1	41157933	TRUE	FALSE
chr1	NFYC	41157241	TRUE	FALSE
chr1	KCNQ4	41249683	TRUE	FALSE
chr1	CITED4	41328018	TRUE	FALSE
chr1	CTPS1	41444970	TRUE	FALSE
chr1	SLFNL1-AS1	41480261	FALSE	FALSE
chr1	SLFNL1	41487427	FALSE	FALSE
chr1	SCMH1	41707815	TRUE	FALSE
chr1	FOXO6	41827602	TRUE	FALSE
chr1	LOC101929901	41841341	FALSE	FALSE
chr1	EDN2	41950354	FALSE	FALSE
chr1	HIVEP3	42384378	FALSE	FALSE
chr1	GUCA2B	42619091	FALSE	FALSE
chr1	GUCA2A	42630395	FALSE	FALSE
chr1	FOXJ3	42800636	TRUE	FALSE
chr1	RIMKLA	42846467	FALSE	FALSE
chr1	ZMYND12	42921938	FALSE	FALSE
chr1	PPCS	42922164	TRUE	FALSE
chr1	CCDC30	43000559	FALSE	FALSE
chr1	PPIH	43124047	TRUE	FALSE
chr1	YBX1	43148657	TRUE	FALSE
chr1	CLDN19	43205925	FALSE	FALSE
chr1	P3H1	43232755	TRUE	FALSE
chr1	C1orf50	43232915	TRUE	FALSE
chr1	LOC105378683	43250566	FALSE	FALSE
chr1	TMEM269	43253660	FALSE	FALSE
chr1	SVBP	43283059	TRUE	FALSE
chr1	ERMAP	43291248	TRUE	FALSE
chr1	ZNF691	43312243	TRUE	FALSE
chr1	LOC339539	43323292	FALSE	FALSE
chr1	SLC2A1	43424847	TRUE	FALSE
chr1	SLC2A1-AS1	43424719	TRUE	FALSE
chr1	FAM183A	43613593	FALSE	FALSE
chr1	EBNA1BP2	43638241	TRUE	FALSE
chr1	CFAP57	43638000	FALSE	FALSE
chr1	TMEM125	43735664	FALSE	FALSE
chr1	C1orf210	43751288	FALSE	FALSE
chr1	TIE1	43766565	FALSE	FALSE
chr1	MPL	43803474	FALSE	FALSE
chr1	CDC20	43824625	TRUE	FALSE
chr1	ELOVL1	43833745	TRUE	FALSE
chr1	MED8	43855483	TRUE	FALSE
chr1	SZT2	43855555	TRUE	FALSE
chr1	HYI	43919660	TRUE	FALSE
chr1	PTPRF	43996530	TRUE	FALSE
chr1	KDM4A	44115796	TRUE	FALSE
chr1	KDM4A-AS1	44173012	TRUE	FALSE
chr1	ST3GAL3	44173203	TRUE	FALSE
chr1	LOC101929592	44193014	FALSE	FALSE
chr1	ARTN	44398991	FALSE	FALSE
chr1	IPO13	44412477	TRUE	FALSE
chr1	DPH2	44435652	TRUE	FALSE
chr1	ATP6V0B	44440319	TRUE	FALSE
chr1	B4GALT2	44446176	TRUE	FALSE
chr1	CCDC24	44457267	TRUE	FALSE
chr1	SLC6A9	44483012	TRUE	FALSE
chr1	KLF17	44584521	FALSE	FALSE
chr1	DMAP1	44679124	TRUE	FALSE
chr1	ERI3	44820951	TRUE	FALSE
chr1	ERI3-IT1	44709955	FALSE	FALSE
chr1	RNF220	44870831	TRUE	FALSE
chr1	TMEM53	45140280	TRUE	FALSE
chr1	C1orf228	45140393	FALSE	FALSE
chr1	KIF2C	45205489	TRUE	FALSE
chr1	RPS8	45241245	TRUE	FALSE
chr1	BEST4	45253426	FALSE	FALSE
chr1	PLK3	45265896	TRUE	FALSE
chr1	TCTEX1D4	45272957	FALSE	FALSE
chr1	BTBD19	45274153	TRUE	FALSE
chr1	PTCH2	45308616	FALSE	FALSE
chr1	EIF2B3	45452394	TRUE	FALSE
chr1	HECTD3	45477027	TRUE	FALSE
chr1	UROD	45477804	TRUE	FALSE
chr1	ZSWIM5	45672250	FALSE	FALSE
chr1	LINC01144	45769581	TRUE	FALSE
chr1	HPDL	45792544	FALSE	FALSE
chr1	MUTYH	45806142	TRUE	FALSE
chr1	TOE1	45805341	TRUE	FALSE
chr1	TESK2	45956840	TRUE	FALSE
chr1	CCDC163	45965751	TRUE	FALSE
chr1	MMACHC	45965855	TRUE	FALSE
chr1	PRDX1	45987610	TRUE	FALSE
chr1	AKR1A1	46016454	TRUE	FALSE
chr1	NASP	46049659	TRUE	FALSE
chr1	CCDC17	46089731	TRUE	FALSE
chr1	GPBP1L1	46152302	TRUE	FALSE
chr1	RPS15AP10	46112357	TRUE	FALSE
chr1	TMEM69	46153846	TRUE	FALSE
chr1	IPP	46216485	TRUE	FALSE
chr1	MAST2	46269284	TRUE	FALSE
chr1	PIK3R3	46598380	TRUE	FALSE
chr1	LOC101929626	46599042	FALSE	FALSE
chr1	TSPAN1	46640748	FALSE	FALSE
chr1	POMGNT1	46663171	TRUE	FALSE
chr1	LURAP1	46669005	FALSE	FALSE
chr1	RAD54L	46713366	TRUE	FALSE
chr1	LRRC41	46769038	TRUE	FALSE
chr1	UQCRH	46769284	TRUE	FALSE
chr1	NSUN4	46805848	TRUE	FALSE
chr1	FAAH	46859938	FALSE	FALSE
chr1	FAAHP1	46899498	TRUE	FALSE
chr1	LINC01398	46915376	FALSE	FALSE
chr1	DMBX1	46972667	TRUE	FALSE
chr1	MKNK1-AS1	47004367	FALSE	FALSE
chr1	KNCN	47017329	FALSE	FALSE
chr1	MKNK1	47069966	TRUE	FALSE
chr1	MOB3C	47080805	TRUE	FALSE
chr1	ATPAF1	47131550	TRUE	FALSE
chr1	TEX38	47137504	FALSE	FALSE
chr1	EFCAB14-AS1	47139707	FALSE	FALSE
chr1	EFCAB14	47184736	TRUE	FALSE
chr1	CYP4B1	47264669	FALSE	FALSE
chr1	CYP4Z2P	47366147	FALSE	FALSE
chr1	CYP4A11	47407156	FALSE	FALSE
chr1	CYP4X1	47469911	FALSE	FALSE
chr1	CYP4Z1	47533159	FALSE	FALSE
chr1	CYP4A22	47603096	FALSE	FALSE
chr1	LINC00853	47644921	TRUE	FALSE
chr1	PDZK1IP1	47655771	FALSE	FALSE
chr1	TAL1	47698007	TRUE	FALSE
chr1	STIL	47779819	TRUE	FALSE
chr1	CMPK1	47799468	TRUE	FALSE
chr1	LINC01389	47902989	FALSE	FALSE
chr1	FOXE3	47881743	FALSE	FALSE
chr1	FOXD2-AS1	47900313	TRUE	FALSE
chr1	FOXD2	47901688	FALSE	FALSE
chr1	TRABD2B	48462562	FALSE	FALSE
chr1	SKINT1L	48648100	FALSE	FALSE
chr1	SLC5A9	48688356	FALSE	FALSE
chr1	SPATA6	48937880	FALSE	FALSE
chr1	AGBL4	50489626	FALSE	FALSE
chr1	BEND5	49242641	FALSE	FALSE
chr1	LOC101929721	49723082	FALSE	FALSE
chr1	AGBL4-IT1	49937757	FALSE	FALSE
chr1	ELAVL4	50575287	FALSE	FALSE
chr1	DMRTA2	50889119	FALSE	FALSE
chr1	FAF1	51425936	TRUE	FALSE
chr1	CDKN2C	51435641	TRUE	FALSE
chr1	C1orf185	51567905	FALSE	FALSE
chr1	RNF11	51701944	TRUE	FALSE
chr1	TTC39A	51763633	FALSE	FALSE
chr1	TTC39A-AS1	51795325	FALSE	FALSE
chr1	EPS15	51887793	TRUE	FALSE
chr1	OSBPL9	52082545	TRUE	FALSE
chr1	NRDC	52344609	TRUE	FALSE
chr1	RAB3B	52456436	FALSE	FALSE
chr1	TXNDC12	52521843	TRUE	FALSE
chr1	KTI12	52499472	FALSE	FALSE
chr1	TXNDC12-AS1	52516589	FALSE	FALSE
chr1	BTF3L4	52521856	TRUE	FALSE
chr1	ZFYVE9	52607765	TRUE	FALSE
chr1	CC2D1B	52831877	TRUE	FALSE
chr1	ORC1	52870143	TRUE	FALSE
chr1	PRPF38A	52870218	TRUE	FALSE
chr1	ZCCHC11	53018762	TRUE	FALSE
chr1	GPX7	53068042	FALSE	FALSE
chr1	FAM159A	53099015	FALSE	FALSE
chr1	COA7	53164038	TRUE	FALSE
chr1	ZYG11B	53192130	TRUE	FALSE
chr1	ZYG11A	53308182	TRUE	FALSE
chr1	ECHDC2	53387446	FALSE	FALSE
chr1	SCP2	53392900	TRUE	FALSE
chr1	PODN	53527723	FALSE	FALSE
chr1	SLC1A7	53608304	FALSE	FALSE
chr1	CPT2	53662100	TRUE	FALSE
chr1	C1orf123	53686311	TRUE	FALSE
chr1	MAGOH	53704282	TRUE	FALSE
chr1	LOC100507564	53704281	FALSE	FALSE
chr1	LRP8	53793821	TRUE	FALSE
chr1	LINC01771	53793904	FALSE	FALSE
chr1	SLC25A3P1	53905693	FALSE	FALSE
chr1	DMRTB1	53925071	FALSE	FALSE
chr1	GLIS1	54199877	FALSE	FALSE
chr1	NDC1	54304225	TRUE	FALSE
chr1	YIPF1	54355487	TRUE	FALSE
chr1	DIO1	54359859	FALSE	FALSE
chr1	HSPB11	54411496	TRUE	FALSE
chr1	LRRC42	54411998	TRUE	FALSE
chr1	LDLRAD1	54483859	FALSE	FALSE
chr1	TMEM59	54519111	TRUE	FALSE
chr1	TCEANC2	54519244	TRUE	FALSE
chr1	CDCP2	54618679	FALSE	FALSE
chr1	CYB5RL	54665746	TRUE	FALSE
chr1	MRPL37	54665839	TRUE	FALSE
chr1	SSBP3	54872068	TRUE	FALSE
chr1	SSBP3-AS1	54702115	FALSE	FALSE
chr1	ACOT11	55013806	FALSE	FALSE
chr1	FAM151A	55089200	FALSE	FALSE
chr1	MROH7	55107412	FALSE	FALSE
chr1	MROH7-TTC4	55107412	FALSE	FALSE
chr1	TTC4	55181494	TRUE	FALSE
chr1	PARS2	55230226	TRUE	FALSE
chr1	TTC22	55266941	FALSE	FALSE
chr1	LEXM	55271735	FALSE	FALSE
chr1	DHCR24	55352921	TRUE	FALSE
chr1	TMEM61	55446336	FALSE	FALSE
chr1	BSND	55464616	FALSE	FALSE
chr1	PCSK9	55505148	TRUE	FALSE
chr1	USP24	55681039	TRUE	FALSE
chr1	LOC100507634	55681080	TRUE	FALSE
chr1	PLPP3	57045257	FALSE	FALSE
chr1	LOC101929935	57110991	FALSE	FALSE
chr1	PRKAA2	57110989	FALSE	FALSE
chr1	C1orf168	57285369	FALSE	FALSE
chr1	C8A	57320442	FALSE	FALSE
chr1	C8B	57431813	FALSE	FALSE
chr1	DAB1	58716211	FALSE	FALSE
chr1	DAB1-AS1	58326214	FALSE	FALSE
chr1	OMA1	59012471	TRUE	FALSE
chr1	TACSTD2	59043166	FALSE	FALSE
chr1	MYSM1	59165747	TRUE	FALSE
chr1	JUN	59249785	TRUE	FALSE
chr1	LINC01135	59250822	FALSE	FALSE
chr1	LINC01358	59486147	FALSE	FALSE
chr1	HSD52	59612479	FALSE	FALSE
chr1	FGGY	59762624	TRUE	FALSE
chr1	LOC101926944	60238466	FALSE	FALSE
chr1	HOOK1	60280532	FALSE	FALSE
chr1	CYP2J2	60392470	FALSE	FALSE
chr1	C1orf87	60539442	FALSE	FALSE
chr1	LOC101926964	61291256	FALSE	FALSE
chr1	NFIA-AS2	61436448	FALSE	FALSE
chr1	NFIA	61547979	TRUE	FALSE
chr1	NFIA-AS1	61719190	FALSE	FALSE
chr1	MGC34796	62119913	FALSE	FALSE
chr1	TM2D1	62191095	TRUE	FALSE
chr1	PATJ	62208148	FALSE	FALSE
chr1	L1TD1	62660473	FALSE	FALSE
chr1	KANK4	62785085	FALSE	FALSE
chr1	USP1	62901974	TRUE	FALSE
chr1	DOCK7	63154039	TRUE	FALSE
chr1	ANGPTL3	63063157	FALSE	FALSE
chr1	ATG4C	63249776	TRUE	FALSE
chr1	LINC00466	63782928	FALSE	FALSE
chr1	FOXD3-AS1	63788129	TRUE	FALSE
chr1	FOXD3	63788729	FALSE	FALSE
chr1	ALG6	63833260	TRUE	FALSE
chr1	ITGB3BP	63988944	TRUE	FALSE
chr1	EFCAB7	63988971	TRUE	FALSE
chr1	DLEU2L	64014650	TRUE	FALSE
chr1	PGM1	64088886	FALSE	FALSE
chr1	ROR1	64239689	FALSE	FALSE
chr1	ROR1-AS1	64577888	FALSE	FALSE
chr1	UBE2U	64669300	FALSE	FALSE
chr1	CACHD1	64971596	FALSE	FALSE
chr1	RAVER2	65210777	TRUE	FALSE
chr1	JAK1	65432252	TRUE	FALSE
chr1	LINC01359	65468159	FALSE	FALSE
chr1	AK4	65613512	TRUE	FALSE
chr1	DNAJC6	65730376	TRUE	FALSE
chr1	LEPROT	65886130	TRUE	FALSE
chr1	LEPR	65991371	TRUE	FALSE
chr1	PDE4B	66258192	FALSE	FALSE
chr1	LOC101927139	66516401	FALSE	FALSE
chr1	SGIP1	66999638	FALSE	FALSE
chr1	TCTEX1D1	67218139	FALSE	FALSE
chr1	INSL5	67266942	FALSE	FALSE
chr1	WDR78	67390570	FALSE	FALSE
chr1	MIER1	67390577	TRUE	FALSE
chr1	SLC35D1	67520080	TRUE	FALSE
chr1	C1orf141	67600654	FALSE	FALSE
chr1	IL23R	67632168	TRUE	FALSE
chr1	IL12RB2	67773046	FALSE	FALSE
chr1	SERBP1	67896123	TRUE	FALSE
chr1	GADD45A	68150859	TRUE	FALSE
chr1	GNG12	68299155	TRUE	FALSE
chr1	GNG12-AS1	68297970	FALSE	FALSE
chr1	DIRAS3	68517314	TRUE	FALSE
chr1	WLS	68698229	FALSE	FALSE
chr1	RPE65	68915642	FALSE	FALSE
chr1	DEPDC1	68962904	TRUE	FALSE
chr1	DEPDC1-AS1	68962358	FALSE	FALSE
chr1	LRRC7	70225857	FALSE	FALSE
chr1	PIN1P1	70385004	FALSE	FALSE
chr1	LRRC40	70671361	TRUE	FALSE
chr1	SRSF11	70671364	TRUE	FALSE
chr1	ANKRD13C	70820417	TRUE	FALSE
chr1	HHLA3	70820492	TRUE	FALSE
chr1	CTH	70876900	TRUE	FALSE
chr1	LINC01788	71172135	FALSE	FALSE
chr1	PTGER3	71513491	TRUE	FALSE
chr1	ZRANB2-AS1	71512188	FALSE	FALSE
chr1	ZRANB2	71546972	TRUE	FALSE
chr1	ZRANB2-AS2	71547006	FALSE	FALSE
chr1	NEGR1	72748277	FALSE	FALSE
chr1	NEGR1-IT1	72302695	FALSE	FALSE
chr1	LINC01360	73771852	FALSE	FALSE
chr1	LRRIQ3	74663871	FALSE	FALSE
chr1	FPGT	74663895	TRUE	FALSE
chr1	FPGT-TNNI3K	74663895	FALSE	FALSE
chr1	TNNI3K	74701070	FALSE	FALSE
chr1	ERICH3	75139422	FALSE	FALSE
chr1	ERICH3-AS1	75043113	FALSE	FALSE
chr1	CRYZ	75199092	TRUE	FALSE
chr1	TYW3	75198861	TRUE	FALSE
chr1	LHX8	75600566	FALSE	FALSE
chr1	SLC44A5	76076801	TRUE	FALSE
chr1	ACADM	76190031	TRUE	FALSE
chr1	DLSTP1	76210698	FALSE	FALSE
chr1	RABGGTB	76251878	TRUE	FALSE
chr1	MSH4	76262555	FALSE	FALSE
chr1	ASB17	76398116	FALSE	FALSE
chr1	LOC101927342	76477008	FALSE	FALSE
chr1	ST6GALNAC3	76540368	FALSE	FALSE
chr1	ST6GALNAC5	77333092	FALSE	FALSE
chr1	PIGK	77685132	TRUE	FALSE
chr1	AK5	77747661	FALSE	FALSE
chr1	ZZZ3	78149112	TRUE	FALSE
chr1	USP33	78225564	TRUE	FALSE
chr1	MIGA1	78245308	TRUE	FALSE
chr1	NEXN-AS1	78355224	FALSE	FALSE
chr1	NEXN	78354199	FALSE	FALSE
chr1	FUBP1	78444889	TRUE	FALSE
chr1	DNAJB4	78444841	TRUE	FALSE
chr1	GIPC2	78511588	FALSE	FALSE
chr1	MGC27382	78695282	FALSE	FALSE
chr1	PTGFR	78956727	FALSE	FALSE
chr1	IFI44L	79086066	FALSE	FALSE
chr1	IFI44	79115473	FALSE	FALSE
chr1	ADGRL4	79472495	FALSE	FALSE
chr1	LINC01781	81001439	FALSE	FALSE
chr1	LOC101927434	82023387	FALSE	FALSE
chr1	ADGRL2	82266081	FALSE	FALSE
chr1	LINC01361	83450605	FALSE	FALSE
chr1	LINC01725	84326679	FALSE	FALSE
chr1	LOC101927560	84326229	FALSE	FALSE
chr1	TTLL7	84464833	FALSE	FALSE
chr1	PRKACB	84629866	TRUE	FALSE
chr1	SAMD13	84767288	FALSE	FALSE
chr1	UOX	84850484	FALSE	FALSE
chr1	DNASE2B	84874033	FALSE	FALSE
chr1	RPF1	84944919	TRUE	FALSE
chr1	GNG5	84972262	TRUE	FALSE
chr1	SPATA1	84971983	FALSE	FALSE
chr1	CTBS	85040163	TRUE	FALSE
chr1	LINC01461	85086714	FALSE	FALSE
chr1	LINC01555	85100703	FALSE	FALSE
chr1	SSX2IP	85156240	TRUE	FALSE
chr1	LPAR3	85358896	FALSE	FALSE
chr1	MCOLN2	85462805	FALSE	FALSE
chr1	MCOLN3	85514223	FALSE	FALSE
chr1	WDR63	85527980	FALSE	FALSE
chr1	SYDE2	85666728	TRUE	FALSE
chr1	C1orf52	85725355	TRUE	FALSE
chr1	BCL10	85742587	TRUE	FALSE
chr1	LOC646626	85742040	FALSE	FALSE
chr1	DDAH1	85930889	FALSE	FALSE
chr1	CYR61	86046443	FALSE	FALSE
chr1	ZNHIT6	86174116	TRUE	FALSE
chr1	COL24A1	86622121	FALSE	FALSE
chr1	ODF2L	86862025	FALSE	FALSE
chr1	CLCA2	86889565	FALSE	FALSE
chr1	CLCA1	86934525	FALSE	FALSE
chr1	CLCA4	87012758	FALSE	FALSE
chr1	CLCA3P	87099958	FALSE	FALSE
chr1	LOC105378828	87170176	FALSE	FALSE
chr1	SH3GLB1	87170252	TRUE	FALSE
chr1	SELENOF	87380048	TRUE	FALSE
chr1	HS2ST1	87380334	TRUE	FALSE
chr1	LINC01140	87597608	FALSE	FALSE
chr1	LOC101927844	87678351	FALSE	FALSE
chr1	LMO4	87794150	TRUE	FALSE
chr1	LINC01364	87837338	FALSE	FALSE
chr1	PKN2-AS1	89150887	FALSE	FALSE
chr1	PKN2	89149826	TRUE	FALSE
chr1	GTF2B	89357301	TRUE	FALSE
chr1	KYAT3	89458643	TRUE	FALSE
chr1	RBMXL1	89458643	TRUE	FALSE
chr1	GBP3	89488549	FALSE	FALSE
chr1	GBP1	89531043	FALSE	FALSE
chr1	GBP2	89591842	FALSE	FALSE
chr1	GBP7	89641723	FALSE	FALSE
chr1	GBP4	89664633	FALSE	FALSE
chr1	GBP5	89738544	FALSE	FALSE
chr1	LOC729930	89756045	FALSE	FALSE
chr1	GBP6	89829435	FALSE	FALSE
chr1	GBP1P1	89873237	FALSE	FALSE
chr1	LRRC8B	89990396	TRUE	FALSE
chr1	FLJ27354	90098453	FALSE	FALSE
chr1	LRRC8C	90098643	TRUE	FALSE
chr1	LRRC8D	90286572	TRUE	FALSE
chr1	GEMIN8P4	90460525	TRUE	FALSE
chr1	ZNF326	90460653	TRUE	FALSE
chr1	BARHL2	91182794	FALSE	FALSE
chr1	LOC105378853	91297625	TRUE	FALSE
chr1	ZNF644	91487812	TRUE	FALSE
chr1	HFM1	91870426	TRUE	FALSE
chr1	CDC7	91966403	TRUE	FALSE
chr1	TGFBR3	92351836	TRUE	FALSE
chr1	BRDT	92414927	FALSE	FALSE
chr1	EPHX4	92495532	FALSE	FALSE
chr1	SETSIP	92541029	FALSE	FALSE
chr1	BTBD8	92545861	TRUE	FALSE
chr1	KIAA1107	92634414	TRUE	FALSE
chr1	C1orf146	92683572	FALSE	FALSE
chr1	GLMN	92764566	TRUE	FALSE
chr1	RPAP2	92764521	TRUE	FALSE
chr1	GFI1	92949356	FALSE	FALSE
chr1	EVI5	93257961	TRUE	FALSE
chr1	RPL5	93297593	TRUE	FALSE
chr1	FAM69A	93427079	TRUE	FALSE
chr1	MTF2	93544791	TRUE	FALSE
chr1	TMED5	93646246	TRUE	FALSE
chr1	CCDC18	93646272	TRUE	FALSE
chr1	CCDC18-AS1	93811368	TRUE	FALSE
chr1	DR1	93811477	TRUE	FALSE
chr1	FNBP1L	93913687	TRUE	FALSE
chr1	BCAR3	94146926	FALSE	FALSE
chr1	LOC100129046	94057524	FALSE	FALSE
chr1	DNTTIP2	94344762	TRUE	FALSE
chr1	GCLM	94375154	TRUE	FALSE
chr1	ABCA4	94586705	FALSE	FALSE
chr1	ARHGAP29	94703307	FALSE	FALSE
chr1	ABCD3	94883932	TRUE	FALSE
chr1	F3	95007413	FALSE	FALSE
chr1	SLC44A3-AS1	95285837	FALSE	FALSE
chr1	SLC44A3	95285897	FALSE	FALSE
chr1	CNN3	95392779	FALSE	FALSE
chr1	LOC729970	95393583	FALSE	FALSE
chr1	ALG14	95538507	TRUE	FALSE
chr1	LOC101928098	95527151	FALSE	FALSE
chr1	TMEM56	95558072	TRUE	FALSE
chr1	TMEM56-RWDD3	95583478	TRUE	FALSE
chr1	LOC101928118	95699538	FALSE	FALSE
chr1	RWDD3	95699710	TRUE	FALSE
chr1	LINC01760	95783819	FALSE	FALSE
chr1	LINC01761	95940292	FALSE	FALSE
chr1	LOC100996635	95975671	FALSE	FALSE
chr1	LOC102723661	96457623	FALSE	FALSE
chr1	LINC01787	96839681	FALSE	FALSE
chr1	PTBP2	97187160	TRUE	FALSE
chr1	DPYD-AS1	97561478	FALSE	FALSE
chr1	DPYD	98386615	FALSE	FALSE
chr1	DPYD-AS2	98262476	FALSE	FALSE
chr1	MIR137HG	98515249	FALSE	FALSE
chr1	LINC01776	98676266	FALSE	FALSE
chr1	SNX7	99127235	FALSE	FALSE
chr1	PLPPR5	99470449	FALSE	FALSE
chr1	LOC100129620	99469831	FALSE	FALSE
chr1	PLPPR4	99729847	FALSE	FALSE
chr1	LINC01708	99953360	FALSE	FALSE
chr1	PALMD	100111430	TRUE	FALSE
chr1	MIR548AA1	100154610	FALSE	FALSE
chr1	FRRS1	100231349	TRUE	FALSE
chr1	AGL	100316044	TRUE	FALSE
chr1	SLC35A3	100435344	TRUE	FALSE
chr1	MFSD14A	100503788	TRUE	FALSE
chr1	SASS6	100598651	TRUE	FALSE
chr1	TRMT13	100598705	TRUE	FALSE
chr1	LRRC39	100643829	FALSE	FALSE
chr1	DBT	100715409	TRUE	FALSE
chr1	RTCA-AS1	100731730	TRUE	FALSE
chr1	RTCA	100731713	TRUE	FALSE
chr1	CDC14A	100818022	TRUE	FALSE
chr1	GPR88	101003727	FALSE	FALSE
chr1	LINC01349	101112560	FALSE	FALSE
chr1	VCAM1	101185195	FALSE	FALSE
chr1	EXTL2	101360735	TRUE	FALSE
chr1	SLC30A7	101361633	TRUE	FALSE
chr1	DPH5	101491362	TRUE	FALSE
chr1	LOC102606465	101491401	TRUE	FALSE
chr1	LOC101928370	101702084	FALSE	FALSE
chr1	S1PR1	101702304	FALSE	FALSE
chr1	LINC01307	101789392	FALSE	FALSE
chr1	OLFM3	102462790	FALSE	FALSE
chr1	DNAJA1P5	102337567	FALSE	FALSE
chr1	COL11A1	103574052	FALSE	FALSE
chr1	LOC101928436	104068133	FALSE	FALSE
chr1	RNPC3	104068577	TRUE	FALSE
chr1	AMY2B	104097265	FALSE	FALSE
chr1	ACTG1P4	104112025	FALSE	FALSE
chr1	AMY2A	104159953	FALSE	FALSE
chr1	LOC100129138	104615644	FALSE	FALSE
chr1	LINC01676	106161557	FALSE	FALSE
chr1	PRMT6	107599266	TRUE	FALSE
chr1	NTNG1	107690690	FALSE	FALSE
chr1	VAV3	108507545	FALSE	FALSE
chr1	VAV3-AS1	108507064	FALSE	FALSE
chr1	SLC25A24	108742980	TRUE	FALSE
chr1	NBPF4	108786703	TRUE	TRUE
chr1	NBPF6	108992903	TRUE	TRUE
chr1	FAM102B	109102970	TRUE	FALSE
chr1	HENMT1	109204148	FALSE	FALSE
chr1	PRPF38B	109234934	TRUE	FALSE
chr1	FNDC7	109255555	FALSE	FALSE
chr1	STXBP3	109289256	TRUE	FALSE
chr1	AKNAD1	109400864	FALSE	FALSE
chr1	SPATA42	109399838	FALSE	FALSE
chr1	GPSM2	109419602	TRUE	FALSE
chr1	CLCC1	109506121	TRUE	FALSE
chr1	WDR47	109584850	TRUE	FALSE
chr1	TAF13	109618624	TRUE	FALSE
chr1	TMEM167B	109633362	TRUE	FALSE
chr1	SCARNA2	109642814	FALSE	FALSE
chr1	C1orf194	109656479	FALSE	FALSE
chr1	KIAA1324	109656584	FALSE	FALSE
chr1	SARS	109756514	TRUE	FALSE
chr1	CELSR2	109792640	TRUE	FALSE
chr1	PSRC1	109825790	TRUE	FALSE
chr1	MYBPHL	109849663	FALSE	FALSE
chr1	SORT1	109935979	TRUE	FALSE
chr1	PSMA5	109969070	TRUE	FALSE
chr1	SYPL2	110009099	FALSE	FALSE
chr1	ATXN7L2	110026560	TRUE	FALSE
chr1	CYB561D1	110036700	TRUE	FALSE
chr1	AMIGO1	110052336	FALSE	FALSE
chr1	GPR61	110082493	FALSE	FALSE
chr1	GNAI3	110091185	TRUE	FALSE
chr1	GNAT2	110155705	FALSE	FALSE
chr1	AMPD2	110162434	TRUE	FALSE
chr1	GSTM4	110198697	TRUE	FALSE
chr1	GSTM2	110210643	TRUE	FALSE
chr1	GSTM1	110230417	TRUE	TRUE
chr1	GSTM5	110254863	FALSE	FALSE
chr1	GSTM3	110283660	TRUE	FALSE
chr1	EPS8L3	110306644	FALSE	FALSE
